m1_a11,m1_a12,m1_a22,m1_b1,m1_b2,m2_a33,m2_a34,m2_a44,m2_b3,m2_b4,m3_a13,m3_a14,m3_a23,m3_a24
0.7819103320554203,2.0512049335268183,0.851727233652733,1.45770733912705,1.4937636776027023,1.493184470297882,1.0136890231769737,1.648117510066572,0.2977403775378678,0.33933150221629915,1.8864749044649045,0.9824366493724009,1.9270017024450816,0.97823197532358
0.7786516536889875,2.045535715387206,0.8515238750444052,1.4577499983037665,1.4781981871778545,1.467394774213409,0.9560528250626246,1.6648141907501741,0.31788917686210255,0.3511948200364155,1.9915049348423397,0.9670706990926417,1.9774436756583917,0.982564523368394
0.7804205531608295,2.0168714854381626,0.8443772058792258,1.4390915892138407,1.471508738807039,1.5758313563457833,1.001782784435571,1.7306600643815004,0.30668749493746594,0.3442007847556545,2.1062385123477605,1.0152379800988605,2.0898084779880786,1.0243484657714632
0.7981495589740616,2.0062520662371126,0.8549839650124051,1.42440052034344,1.4595639555843658,1.51575017345111,1.0252489742788713,1.6734560064134318,0.2762837017797011,0.30725850385312026,1.9319632198419319,0.9801865789597725,1.9253888744407888,0.9777217397770849
0.8081876473955995,1.9962444123260286,0.8701154038019621,1.4270513863117846,1.4449711434926755,1.45295016849841,0.9539509336997143,1.628164245677698,0.2935051612983605,0.331701263026569,2.0048231023258194,0.976616313962433,1.9874475189822771,1.0008423074365311
0.8066405791839205,1.9547621246679994,0.864005175651957,1.3950686010854902,1.4289686269058393,1.471754694052513,1.0441998880721766,1.6176327735971567,0.3132230585732269,0.31972077298274487,2.1321985889154655,1.015285041484732,2.0730999135478854,1.0092581025242457
0.8198523979768646,1.9831594953879936,0.8945009313174899,1.4227041858438099,1.4498441416206864,1.5672712885541942,0.984898754057607,1.6979209773281123,0.3102050444481004,0.33082058413194665,2.037929097781446,0.968785980763313,2.0533037592260657,0.9735051881966097
0.8003120454050698,1.8984225911482768,0.8516848709331951,1.343587162746083,1.388054958292163,1.5960058708092286,1.050304524503066,1.7143326947761117,0.3052403314871695,0.3292040859584683,2.0075554292291273,0.9562817902540164,2.003980968357136,0.987805975793817
0.8348848178517756,1.994099622392315,0.881258089018156,1.4135962303788188,1.4516608173936671,1.5916998938091746,0.978661902168964,1.7373241324457434,0.3186684590895173,0.3284531827631,2.0303981872945402,1.05177994006283,1.9833478001669846,1.0406567266794413
0.7936482360022891,1.940684533570945,0.8716930686305989,1.393706613823779,1.437316621529568,1.5454219239032387,0.9589349806846328,1.715062717371747,0.2927656602436547,0.30777933848755146,1.9759480798994178,1.0173849621280193,2.012873715566985,1.021895926975424
0.865284059998151,1.9337846409670538,0.9021385279287072,1.38682150618739,1.415975546439523,1.4848425078718417,0.9816745204063312,1.6674009728613222,0.30357339550438145,0.3323647989873144,2.0779778771182063,0.992073721450169,2.0543486406201548,1.0018490375727198
0.8150160163463602,2.0107936490692087,0.8703730830818129,1.4445193835544006,1.474046425577174,1.3055091704802528,0.9961940750769072,1.48101757945816,0.23248841799644798,0.2837050977163982,1.9760401986259872,0.9998956837089419,1.948318434013371,0.9867460106839016
0.7794282186460093,2.0835201371806757,0.8405879523210156,1.4893653487259049,1.51388159233867,1.5178296014284933,0.9844608037291408,1.6622467596538233,0.29100699612314374,0.33348379649943694,1.8824491034758415,1.0151759307434847,1.9043089043042454,1.0251430283612937
0.7742985800465334,2.055098996360139,0.8440343455818827,1.4609440819867878,1.4848452246852584,1.499890274469354,0.9913599431370754,1.6661761511376818,0.3152780581715129,0.33914100281399606,1.9765218137635725,1.0292001234884027,1.9999686177014036,1.0204136585698094
0.8115793379658365,1.9057699637826093,0.8758061642900121,1.363891791354564,1.4002941156397675,1.5083989257792811,1.0133586059870476,1.6715394634651601,0.29219211065765716,0.31312749521881084,1.9419959282073977,0.9773207412605497,1.9735235146872967,0.9829510875423542
0.7946368931521797,1.9406223118057797,0.8365542228711667,1.3889565779525652,1.4152575792948865,1.5032338408219923,0.9931528252081441,1.6350014730384494,0.29067545216565777,0.328110894419971,1.9831283592681543,1.0109843957789704,2.0172014403459073,1.0060159373872883
0.8171360118582103,2.056446271279293,0.8892304011674754,1.4677205954681478,1.4979252457006875,1.4204242702830505,0.9973555042419198,1.6764402302038588,0.2791709409645036,0.32930098845324124,1.9844549564551621,0.9847988747136929,1.9783745931814773,0.9875967519223469
0.8113577029897652,1.9410507563877015,0.8448082638455813,1.3797101003976757,1.434913992064011,1.5334445134110712,0.9316309440318962,1.6385680115238053,0.3200673178545829,0.3487085970806987,2.0718453919882944,0.9943305626646213,2.049471847586922,1.006997946889235
0.7982521060962351,1.9865220110001784,0.8669847598409058,1.426996637806165,1.4521047510224863,1.537932978841911,1.0156679206404189,1.6564536848100546,0.3109692654708114,0.33423300719390586,2.041717563599863,1.004820786023947,2.024116431923051,1.0097175929078432
0.7796769507663583,2.033003125941473,0.8404949063293635,1.45387003085663,1.480487183544911,1.5409403269235795,0.9964318680923333,1.6885468098625276,0.3165082919564617,0.32321197074329977,2.0157959292545238,0.9997996428084198,1.9807233550707777,0.9911410261276293
