# condition=Commensal_HOBIC, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.071429,0.000000,0.857143,0.10842921,0.00031558,0.54283404,0.19974651,0.500000
0.071429,0.000000,0.928571,0.10783586,0.00030516,0.53982371,0.19976126,0.500000
0.071429,0.000000,1.000000,0.10664747,0.00028306,0.53386619,0.19976441,0.500000
0.071429,0.071429,0.000000,0.10965008,0.00034882,0.54966945,0.19948367,0.500000
0.071429,0.071429,0.071429,0.11058098,0.00037623,0.55510673,0.19920670,0.500000
0.071429,0.071429,0.142857,0.10758916,0.00030935,0.53941569,0.19945500,0.500000
0.071429,0.071429,0.214286,0.10930974,0.00034697,0.54835192,0.19934231,0.500000
0.071429,0.071429,0.285714,0.11094109,0.00037803,0.55699635,0.19917740,0.500000
0.071429,0.071429,0.357143,0.10898215,0.00033231,0.54587785,0.19964566,0.500000
0.071429,0.071429,0.428571,0.10769732,0.00030566,0.53940136,0.19966083,0.500000
0.071429,0.071429,0.500000,0.10983890,0.00036194,0.55214061,0.19893284,0.500000
0.071429,0.071429,0.571429,0.11208799,0.00042909,0.56456137,0.19853995,0.500000
0.071429,0.071429,0.642857,0.10955594,0.00034807,0.54941021,0.19940645,0.500000
0.071429,0.071429,0.714286,0.11031541,0.00037291,0.55362557,0.19925996,0.500000
0.071429,0.071429,0.785714,0.10953219,0.00034490,0.54944193,0.19935171,0.500000
0.071429,0.071429,0.857143,0.10954405,0.00034550,0.54970503,0.19927787,0.500000
0.071429,0.071429,0.928571,0.10970888,0.00035167,0.55000033,0.19947057,0.500000
0.071429,0.071429,1.000000,0.10918571,0.00033708,0.54743186,0.19945077,0.500000
0.071429,0.142857,0.000000,0.11035528,0.00036554,0.55386794,0.19924476,0.500000
0.071429,0.142857,0.071429,0.11028429,0.00036904,0.55383984,0.19912668,0.500000
0.071429,0.142857,0.142857,0.10870062,0.00032687,0.54496648,0.19946295,0.500000
0.071429,0.142857,0.214286,0.10972284,0.00035055,0.55037624,0.19935969,0.500000
0.071429,0.142857,0.285714,0.10833168,0.00032376,0.54326832,0.19940732,0.500000
0.071429,0.142857,0.357143,0.10746127,0.00030112,0.53839399,0.19959597,0.500000
0.071429,0.142857,0.428571,0.10811585,0.00031115,0.54143600,0.19968352,0.500000
0.071429,0.142857,0.500000,0.11023449,0.00036217,0.55290314,0.19937397,0.500000
0.071429,0.142857,0.571429,0.10947096,0.00034729,0.54921760,0.19932165,0.500000
0.071429,0.142857,0.642857,0.10906420,0.00033511,0.54695696,0.19940180,0.500000
0.071429,0.142857,0.714286,0.10932433,0.00034545,0.54887366,0.19917940,0.500000
0.071429,0.142857,0.785714,0.11121071,0.00039607,0.55848629,0.19912881,0.500000
0.071429,0.142857,0.857143,0.11033017,0.00036937,0.55399808,0.19915262,0.500000
0.071429,0.142857,0.928571,0.10868988,0.00032819,0.54508186,0.19940102,0.500000
0.071429,0.142857,1.000000,0.10931142,0.00033874,0.54797640,0.19948199,0.500000
0.071429,0.214286,0.000000,0.10788177,0.00031429,0.54088527,0.19945407,0.500000
0.071429,0.214286,0.071429,0.11101433,0.00038457,0.55709112,0.19927499,0.500000
0.071429,0.214286,0.142857,0.10942093,0.00034682,0.54912316,0.19926482,0.500000
0.071429,0.214286,0.214286,0.11219142,0.00042365,0.56446339,0.19875765,0.500000
0.071429,0.214286,0.285714,0.11104527,0.00038888,0.55819186,0.19893745,0.500000
0.071429,0.214286,0.357143,0.11090595,0.00038274,0.55666041,0.19923448,0.500000
0.071429,0.214286,0.428571,0.10926751,0.00034319,0.54787774,0.19943777,0.500000
0.071429,0.214286,0.500000,0.10929550,0.00034254,0.54786729,0.19949265,0.500000
0.071429,0.214286,0.571429,0.11014252,0.00035637,0.55241129,0.19938499,0.500000
0.071429,0.214286,0.642857,0.11031711,0.00036366,0.55338066,0.19935122,0.500000
