# condition=Dysbiotic_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,5.71428571e-01,1.00000000e+00,6.90358346e-02,6.87538466e-03,4.00153768e-01,1.72523265e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,0.00000000e+00,6.96470585e-02,1.15490252e-02,4.20301844e-01,1.65707240e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-02,6.99386538e-02,1.04237572e-02,4.19449847e-01,1.66739014e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.42857143e-01,6.97949290e-02,1.33501899e-02,4.26116198e-01,1.63793184e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.14285714e-01,7.02338664e-02,1.96198430e-02,4.50279715e-01,1.55978304e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.85714286e-01,7.10431735e-02,2.14938356e-02,4.63194681e-01,1.53376488e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,3.57142857e-01,6.96529752e-02,1.26030618e-02,4.23293771e-01,1.64549965e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,4.28571429e-01,7.00122489e-02,1.18570858e-02,4.24219573e-01,1.65037762e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.00000000e-01,6.91446438e-02,9.24075726e-03,4.05137244e-01,1.70669680e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.71428571e-01,7.02813575e-02,1.23392915e-02,4.31967894e-01,1.62700419e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,6.42857143e-01,7.01493018e-02,1.25480072e-02,4.27944505e-01,1.63921492e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-01,6.93189061e-02,9.47939645e-03,4.10893958e-01,1.68702666e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.85714286e-01,6.97833896e-02,1.07057463e-02,4.19999061e-01,1.66151299e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,8.57142857e-01,6.94623412e-02,1.13327617e-02,4.17777871e-01,1.66266205e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,9.28571429e-01,6.98534276e-02,1.27143207e-02,4.22114102e-01,1.65484705e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.00000000e+00,6.92814151e-02,1.06844791e-02,4.13086263e-01,1.67716580e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,0.00000000e+00,7.04639011e-02,1.70951405e-02,4.42876100e-01,1.59105224e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-02,7.08193226e-02,1.09652073e-02,4.32809197e-01,1.63627120e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.42857143e-01,6.86876438e-02,6.02571686e-03,3.93529293e-01,1.74542645e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,2.14285714e-01,6.89024988e-02,7.36171876e-03,4.01286581e-01,1.71703969e-01,5.00000000e-02
