# condition=Commensal_Static, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,7.14285714e-01,2.85714286e-01,6.98993099e-02,1.14967022e-02,4.26140365e-01,1.64028840e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,3.57142857e-01,7.05255745e-02,1.95226181e-02,4.59858507e-01,1.53363640e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,4.28571429e-01,6.92909271e-02,1.15257440e-02,4.19945500e-01,1.64999809e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.00000000e-01,7.01010366e-02,1.68558703e-02,4.45733516e-01,1.57271181e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.71428571e-01,6.97596122e-02,1.12983776e-02,4.24679105e-01,1.64264291e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,6.42857143e-01,7.07595320e-02,1.01657514e-02,4.34377501e-01,1.62898704e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-01,6.95713952e-02,6.80768560e-03,4.08900820e-01,1.70142469e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.85714286e-01,7.01807455e-02,1.31685496e-02,4.32897854e-01,1.62118488e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,8.57142857e-01,7.05633151e-02,1.73588631e-02,4.51001280e-01,1.56459235e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,9.28571429e-01,7.04047217e-02,1.16882714e-02,4.35352037e-01,1.61719059e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.00000000e+00,6.92435016e-02,1.25065025e-02,4.20571532e-01,1.64641438e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,0.00000000e+00,6.96361765e-02,1.06141565e-02,4.19566220e-01,1.65971838e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-02,7.02788165e-02,1.47404309e-02,4.41001500e-01,1.59361854e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.42857143e-01,7.00798745e-02,1.22494328e-02,4.30819274e-01,1.62666526e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.14285714e-01,6.98458149e-02,1.24452523e-02,4.29090104e-01,1.62776569e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.85714286e-01,6.94453523e-02,1.10623880e-02,4.19682292e-01,1.65471247e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,3.57142857e-01,7.02927645e-02,8.88912545e-03,4.25251763e-01,1.65296821e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,4.28571429e-01,6.97027201e-02,1.71660277e-02,4.39749151e-01,1.58505639e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.00000000e-01,6.95909220e-02,1.32582416e-02,4.27643718e-01,1.62731075e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.71428571e-01,6.95225521e-02,7.28320728e-03,4.10549849e-01,1.69340099e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,6.42857143e-01,6.97565524e-02,1.12058072e-02,4.22551426e-01,1.65084172e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-01,6.97265855e-02,1.09655099e-02,4.22203805e-01,1.65149117e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.85714286e-01,6.97766811e-02,1.46643390e-02,4.30028163e-01,1.62260724e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,8.57142857e-01,6.96524871e-02,1.41783435e-02,4.32252836e-01,1.61138300e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,9.28571429e-01,6.89799253e-02,8.37455080e-03,4.05672389e-01,1.70038502e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.00000000e+00,7.00569546e-02,1.42501492e-02,4.37494203e-01,1.60132304e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,0.00000000e+00,6.99007948e-02,1.51675561e-02,4.35778887e-01,1.60404271e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,7.14285714e-02,7.00208129e-02,1.13994593e-02,4.29602536e-01,1.62989757e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,1.42857143e-01,6.97922588e-02,1.15893543e-02,4.26103964e-01,1.63791620e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.14285714e-01,6.98790689e-02,1.52015599e-02,4.38940587e-01,1.59199379e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.85714286e-01,7.03397154e-02,1.07471787e-02,4.31203635e-01,1.63124124e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,3.57142857e-01,7.00555955e-02,1.70838076e-02,4.45198128e-01,1.57358244e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,4.28571429e-01,6.95312702e-02,1.22128743e-02,4.24840460e-01,1.63664426e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,5.00000000e-01,6.90931126e-02,6.76385213e-03,4.02610241e-01,1.71612904e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,5.71428571e-01,6.98812391e-02,9.04749914e-03,4.17702858e-01,1.67298925e-01,5.00000000e-02
