label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
56250,-35.324821,-70.494614,32.022423,-1.0101026e-08,-1.4875198e-09,-8.4900104e-10,1.0245206e-08,BULK,BULK
56251,-41.142513,-71.675858,38.213722,3.8190051e-06,-1.5745106e-06,-1.2043968e-05,1.2732677e-05,BULK,BULK
56252,-41.55838,-72.008835,38.13131,5.2186656e-06,-1.212849e-06,-1.1628022e-05,1.2802982e-05,BULK,BULK
56253,-41.125011,-72.146141,38.286518,3.9198808e-06,-1.7690345e-06,-1.2069298e-05,1.2812607e-05,BULK,BULK
56254,-35.522644,-78.349876,26.963833,2.6826979e-06,1.3541674e-05,-1.6442704e-06,1.3902425e-05,BULK,BULK
56255,-35.182678,-78.261848,26.978456,1.8490731e-07,1.3285473e-05,-2.7436197e-06,1.3567072e-05,BULK,BULK
56256,-38.816544,-69.996849,32.863148,1.7458426e-09,5.7542654e-10,8.8174201e-10,2.0387621e-09,BULK,BULK
56257,-39.176273,-70.160744,32.707504,3.3897467e-09,1.5748958e-09,1.8253742e-09,4.1596479e-09,BULK,BULK
56258,-39.196869,-69.953339,33.043392,2.7693938e-09,7.2942913e-10,1.030851e-09,3.0437251e-09,BULK,BULK
56259,-34.468204,-73.163422,28.177723,-7.8050357e-09,-2.5330851e-09,8.0118517e-10,8.2448166e-09,BULK,BULK
56260,-37.641968,-79.606941,35.69302,5.4055994e-07,1.3008391e-05,-1.4595003e-06,1.3101167e-05,BULK,BULK
56261,-37.269157,-79.61042,35.442368,-3.1852818e-07,1.2999614e-05,-1.5317911e-06,1.3093426e-05,BULK,BULK
56262,-37.2593,-79.551804,35.86982,-4.7285667e-07,1.2721134e-05,-2.0330247e-06,1.2891239e-05,BULK,BULK
56263,-36.602489,-69.873947,32.804352,-1.3040115e-09,-3.0847525e-10,-4.217552e-11,1.3406646e-09,BULK,BULK
56264,-36.760677,-69.586601,33.173424,-1.1863505e-09,-3.6401987e-10,-1.5409997e-10,1.2504738e-09,BULK,BULK
56265,-36.230965,-69.648232,33.08112,-2.8945599e-09,-5.8740701e-10,-2.6629648e-10,2.9655418e-09,BULK,BULK
56266,-34.316906,-71.80529,39.131104,-6.0555208e-06,-3.3071681e-06,-1.1851133e-05,1.3713353e-05,BULK,BULK
56267,-33.905319,-71.696495,38.826046,-7.9390047e-06,-3.6978049e-06,-1.0598631e-05,1.374891e-05,BULK,BULK
